Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Day,Order Month,Order Year,month_no,Month,year,Profit Margin,Discount Amount,Sales Per Unit
OD5017,Alan,"Eggs, Meat & Fish",Mutton,Viluppuram,2016-01-03,Central,1371,0.25,191.94,Tamil Nadu,3,1,2016,1,January,2016,14.0,342.75,1828.0
OD5018,Shah,"Eggs, Meat & Fish",Eggs,Ooty,2017-09-10,Central,777,0.28,341.88,Tamil Nadu,10,9,2017,9,September,2017,44.0,217.56,1079.17
OD5020,Arvind,Fruits & Veggies,Fresh Vegetables,Chennai,2016-02-09,Central,547,0.23,153.16,Tamil Nadu,9,2,2016,2,February,2016,28.0,125.81,710.39
OD5021,Ravi,Beverages,Health Drinks,Pudukottai,2017-08-12,Central,839,0.15,159.41,Tamil Nadu,12,8,2017,8,August,2017,19.0,125.85,987.06
OD5022,Suresh,Snacks,Noodles,Namakkal,2016-07-12,Central,1848,0.2,462.0,Tamil Nadu,12,7,2016,7,July,2016,25.0,369.6,2310.0
OD5025,Vinne,"Eggs, Meat & Fish",Eggs,Cumbum,2016-10-11,East,1055,0.32,94.95,Tamil Nadu,11,10,2016,10,October,2016,9.0,337.6,1551.47
OD5029,Sudeep,Oil & Masala,Edible Oil & Ghee,Dindigul,2017-09-06,East,1317,0.26,223.89,Tamil Nadu,6,9,2017,9,September,2017,17.0,342.42,1779.73
OD5030,Veronica,Fruits & Veggies,Fresh Fruits,Ooty,2016-11-09,East,2186,0.24,546.5,Tamil Nadu,9,11,2016,11,November,2016,25.0,524.64,2876.32
OD5032,Yusuf,Oil & Masala,Masalas,Tirunelveli,2018-11-05,East,558,0.33,61.38,Tamil Nadu,5,11,2018,11,November,2018,11.0,184.14,832.84
OD5035,Shree,"Eggs, Meat & Fish",Eggs,Salem,2017-06-11,East,637,0.25,248.43,Tamil Nadu,11,6,2017,6,June,2017,39.0,159.25,849.33
OD5036,Roshan,Snacks,Chocolates,Tirunelveli,2015-03-05,East,948,0.35,75.84,Tamil Nadu,5,3,2015,3,March,2015,8.0,331.8,1458.46
OD5037,Krithika,Bakery,Cakes,Nagercoil,2017-12-01,East,1766,0.22,317.88,Tamil Nadu,1,12,2017,12,December,2017,18.0,388.52,2264.1
OD5040,Komal,Beverages,Health Drinks,Ramanadhapuram,2016-10-09,East,633,0.21,151.92,Tamil Nadu,9,10,2016,10,October,2016,24.0,132.93,801.27
OD5041,Ravi,"Eggs, Meat & Fish",Chicken,Viluppuram,2018-05-12,East,887,0.35,301.58,Tamil Nadu,12,5,2018,5,May,2018,34.0,310.45,1364.62
OD5042,Kumar,"Eggs, Meat & Fish",Fish,Bodi,2016-11-09,East,1768,0.17,335.92,Tamil Nadu,9,11,2016,11,November,2016,19.0,300.56,2130.12
OD5045,Esther,Fruits & Veggies,Fresh Fruits,Coimbatore,2016-12-04,East,2395,0.28,1053.8,Tamil Nadu,4,12,2016,12,December,2016,44.0,670.6,3326.39
OD5046,Sheeba,Food Grains,Rice,Coimbatore,2018-07-11,East,1597,0.15,351.34,Tamil Nadu,11,7,2018,7,July,2018,22.0,239.55,1878.82
OD5055,James,Beverages,Health Drinks,Ramanadhapuram,2016-12-05,East,1710,0.2,102.6,Tamil Nadu,5,12,2016,12,December,2016,6.0,342.0,2137.5
OD5060,Sabeela,Oil & Masala,Masalas,Tirunelveli,2015-09-09,East,2097,0.17,733.95,Tamil Nadu,9,9,2015,9,September,2015,35.0,356.49,2526.51
OD5062,Surya,Oil & Masala,Spices,Ooty,2015-09-09,East,1947,0.24,194.7,Tamil Nadu,9,9,2015,9,September,2015,10.0,467.28,2561.84
OD5065,Sudha,Snacks,Cookies,Virudhunagar,2015-12-01,East,672,0.31,114.24,Tamil Nadu,1,12,2015,12,December,2015,17.0,208.32,973.91
OD5070,Kumar,Oil & Masala,Spices,Chennai,2016-07-09,East,830,0.21,348.6,Tamil Nadu,9,7,2016,7,July,2016,42.0,174.3,1050.63
OD5077,Mathew,Bakery,Biscuits,Theni,2018-12-09,South,565,0.31,62.15,Tamil Nadu,9,12,2018,12,December,2018,11.0,175.15,818.84
OD5078,Shah,"Eggs, Meat & Fish",Eggs,Tirunelveli,2017-12-05,South,1464,0.35,146.4,Tamil Nadu,5,12,2017,12,December,2017,10.0,512.4,2252.31
OD5080,Verma,"Eggs, Meat & Fish",Chicken,Vellore,2015-08-06,South,2426,0.22,970.4,Tamil Nadu,6,8,2015,8,August,2015,40.0,533.72,3110.26
OD5083,Amy,Fruits & Veggies,Organic Vegetables,Salem,2018-12-09,South,1265,0.34,392.15,Tamil Nadu,9,12,2018,12,December,2018,31.0,430.1,1916.67
OD5084,Ganesh,Fruits & Veggies,Fresh Vegetables,Theni,2017-02-02,South,1949,0.31,545.72,Tamil Nadu,2,2,2017,2,February,2017,28.0,604.19,2824.64
OD5085,Shah,Food Grains,Organic Staples,Kanyakumari,2016-11-08,South,2353,0.17,1011.79,Tamil Nadu,8,11,2016,11,November,2016,43.0,400.01,2834.94
OD5087,Vince,Food Grains,Dals & Pulses,Nagercoil,2016-12-06,South,2053,0.23,739.08,Tamil Nadu,6,12,2016,12,December,2016,36.0,472.19,2666.23
OD5088,Veronica,Food Grains,Atta & Flour,Tenkasi,2018-12-03,South,2325,0.12,1046.25,Tamil Nadu,3,12,2018,12,December,2018,45.0,279.0,2642.05
OD5089,Alan,"Eggs, Meat & Fish",Chicken,Coimbatore,2018-08-07,South,2415,0.15,120.75,Tamil Nadu,7,8,2018,8,August,2018,5.0,362.25,2841.18
OD5090,James,Oil & Masala,Masalas,Cumbum,2015-05-02,South,537,0.34,53.7,Tamil Nadu,2,5,2015,5,May,2015,10.0,182.58,813.64
OD5091,Yadav,Food Grains,Organic Staples,Namakkal,2017-09-05,South,1273,0.24,343.71,Tamil Nadu,5,9,2017,9,September,2017,27.0,305.52,1675.0
OD5092,Peer,Beverages,Soft Drinks,Pudukottai,2015-04-11,South,1867,0.24,448.08,Tamil Nadu,11,4,2015,4,April,2015,24.0,448.08,2456.58
OD5094,Veena,Oil & Masala,Masalas,Coimbatore,2015-04-11,South,682,0.31,170.5,Tamil Nadu,11,4,2015,4,April,2015,25.0,211.42,988.41
OD5099,Surya,Snacks,Cookies,Viluppuram,2016-06-04,West,639,0.21,166.14,Tamil Nadu,4,6,2016,6,June,2016,26.0,134.19,808.86
OD5102,Alan,Oil & Masala,Spices,Vellore,2016-09-12,West,2498,0.29,749.4,Tamil Nadu,12,9,2016,9,September,2016,30.0,724.42,3518.31
OD5103,Sudeep,"Eggs, Meat & Fish",Mutton,Karur,2016-06-04,West,2380,0.35,214.2,Tamil Nadu,4,6,2016,6,June,2016,9.0,833.0,3661.54
OD5107,Sudeep,Bakery,Breads & Buns,Pudukottai,2018-11-03,West,2191,0.24,832.58,Tamil Nadu,3,11,2018,11,November,2018,38.0,525.84,2882.89
OD5108,Sabeela,Oil & Masala,Masalas,Kanyakumari,2017-11-05,West,2114,0.15,486.22,Tamil Nadu,5,11,2017,11,November,2017,23.0,317.1,2487.06
OD5114,Komal,Oil & Masala,Spices,Bodi,2018-10-12,West,1141,0.23,171.15,Tamil Nadu,12,10,2018,10,October,2018,15.0,262.43,1481.82
OD5123,Esther,Bakery,Cakes,Perambalur,2016-06-09,West,1889,0.22,113.34,Tamil Nadu,9,6,2016,6,June,2016,6.0,415.58,2421.79
OD5125,Komal,Oil & Masala,Masalas,Cumbum,2018-06-12,West,629,0.33,194.99,Tamil Nadu,12,6,2018,6,June,2018,31.0,207.57,938.81
OD5126,Muneer,Oil & Masala,Edible Oil & Ghee,Tirunelveli,2016-04-11,West,1212,0.12,109.08,Tamil Nadu,11,4,2016,4,April,2016,9.0,145.44,1377.27
OD5128,Rumaiza,Fruits & Veggies,Fresh Vegetables,Chennai,2018-12-10,West,2113,0.18,169.04,Tamil Nadu,10,12,2018,12,December,2018,8.0,380.34,2576.83
OD5131,Jackson,Beverages,Health Drinks,Bodi,2017-07-07,West,1652,0.16,280.84,Tamil Nadu,7,7,2017,7,July,2017,17.0,264.32,1966.67
OD5133,Haseena,Oil & Masala,Edible Oil & Ghee,Viluppuram,2018-06-11,West,2115,0.3,803.7,Tamil Nadu,11,6,2018,6,June,2018,38.0,634.5,3021.43
OD5135,Sudeep,Beverages,Soft Drinks,Karur,2015-08-04,West,2238,0.26,447.6,Tamil Nadu,4,8,2015,8,August,2015,20.0,581.88,3024.32
OD5137,Haseena,Snacks,Cookies,Tenkasi,2018-12-03,West,1056,0.14,359.04,Tamil Nadu,3,12,2018,12,December,2018,34.0,147.84,1227.91
OD5140,Amrish,Food Grains,Atta & Flour,Madurai,2018-12-03,West,1722,0.18,309.96,Tamil Nadu,3,12,2018,12,December,2018,18.0,309.96,2100.0
OD5144,Muneer,Beverages,Health Drinks,Perambalur,2018-12-04,Central,1610,0.34,531.3,Tamil Nadu,4,12,2018,12,December,2018,33.0,547.4,2439.39
OD5145,Hussain,Fruits & Veggies,Organic Vegetables,Tenkasi,2018-09-07,Central,1294,0.24,439.96,Tamil Nadu,7,9,2018,9,September,2018,34.0,310.56,1702.63
OD5147,Veena,Beverages,Soft Drinks,Theni,2017-09-01,Central,532,0.3,63.84,Tamil Nadu,1,9,2017,9,September,2017,12.0,159.6,760.0
OD5148,Ravi,Beverages,Health Drinks,Namakkal,2017-12-09,Central,651,0.16,240.87,Tamil Nadu,9,12,2017,12,December,2017,37.0,104.16,775.0
OD5149,Mathew,Beverages,Soft Drinks,Nagercoil,2018-08-05,Central,920,0.29,64.4,Tamil Nadu,5,8,2018,8,August,2018,7.0,266.8,1295.77
OD5150,Arvind,"Eggs, Meat & Fish",Fish,Cumbum,2018-03-03,Central,595,0.35,178.5,Tamil Nadu,3,3,2018,3,March,2018,30.0,208.25,915.38
OD5151,Amy,"Eggs, Meat & Fish",Mutton,Kanyakumari,2017-12-09,Central,1195,0.33,478.0,Tamil Nadu,9,12,2017,12,December,2017,40.0,394.35,1783.58
OD5152,Sharon,"Eggs, Meat & Fish",Eggs,Ooty,2016-03-05,Central,2038,0.29,733.68,Tamil Nadu,5,3,2016,3,March,2016,36.0,591.02,2870.42
OD5153,Yadav,Bakery,Breads & Buns,Virudhunagar,2016-06-01,Central,974,0.19,185.06,Tamil Nadu,1,6,2016,6,June,2016,19.0,185.06,1202.47
OD5154,Krithika,Snacks,Chocolates,Karur,2016-06-01,Central,1272,0.26,508.8,Tamil Nadu,1,6,2016,6,June,2016,40.0,330.72,1718.92
OD5155,Yusuf,Snacks,Noodles,Perambalur,2017-11-11,Central,1278,0.15,575.1,Tamil Nadu,11,11,2017,11,November,2017,45.0,191.7,1503.53
OD5160,Sudha,Food Grains,Atta & Flour,Krishnagiri,2018-12-08,Central,552,0.14,138.0,Tamil Nadu,8,12,2018,12,December,2018,25.0,77.28,641.86
OD5164,Hussain,"Eggs, Meat & Fish",Chicken,Vellore,2016-05-08,Central,1555,0.3,93.3,Tamil Nadu,8,5,2016,5,May,2016,6.0,466.5,2221.43
OD5168,Vidya,Oil & Masala,Spices,Nagercoil,2018-08-07,Central,883,0.18,220.75,Tamil Nadu,7,8,2018,8,August,2018,25.0,158.94,1076.83
OD5170,Ram,Snacks,Noodles,Vellore,2017-04-03,Central,1571,0.21,219.94,Tamil Nadu,3,4,2017,4,April,2017,14.0,329.91,1988.61
OD5171,Alan,"Eggs, Meat & Fish",Eggs,Bodi,2016-11-08,Central,2117,0.13,910.31,Tamil Nadu,8,11,2016,11,November,2016,43.0,275.21,2433.33
OD5173,Komal,"Eggs, Meat & Fish",Chicken,Coimbatore,2018-12-02,Central,1908,0.29,782.28,Tamil Nadu,2,12,2018,12,December,2018,41.0,553.32,2687.32
OD5174,Amrish,Bakery,Breads & Buns,Ramanadhapuram,2015-12-03,Central,1932,0.35,270.48,Tamil Nadu,3,12,2015,12,December,2015,14.0,676.2,2972.31
OD5175,Verma,Food Grains,Atta & Flour,Viluppuram,2016-07-04,Central,1081,0.25,140.53,Tamil Nadu,4,7,2016,7,July,2016,13.0,270.25,1441.33
OD5176,Akash,Bakery,Biscuits,Coimbatore,2018-12-04,Central,619,0.13,198.08,Tamil Nadu,4,12,2018,12,December,2018,32.0,80.47,711.49
OD5177,Sudeep,Bakery,Cakes,Madurai,2017-09-04,Central,765,0.13,114.75,Tamil Nadu,4,9,2017,9,September,2017,15.0,99.45,879.31
OD5180,Jonas,Bakery,Biscuits,Dindigul,2016-03-08,Central,2403,0.17,360.45,Tamil Nadu,8,3,2016,3,March,2016,15.0,408.51,2895.18
OD5182,Ridhesh,Oil & Masala,Masalas,Theni,2018-08-10,Central,523,0.3,120.29,Tamil Nadu,10,8,2018,8,August,2018,23.0,156.9,747.14
OD5189,Verma,Fruits & Veggies,Organic Fruits,Kanyakumari,2017-05-06,Central,2448,0.27,538.56,Tamil Nadu,6,5,2017,5,May,2017,22.0,660.96,3353.42
OD5191,Harish,Oil & Masala,Edible Oil & Ghee,Viluppuram,2015-11-12,Central,936,0.33,56.16,Tamil Nadu,12,11,2015,11,November,2015,6.0,308.88,1397.01
OD5192,Ganesh,Snacks,Chocolates,Cumbum,2016-04-06,Central,526,0.18,231.44,Tamil Nadu,6,4,2016,4,April,2016,44.0,94.68,641.46
OD5193,Roshan,Fruits & Veggies,Fresh Fruits,Namakkal,2018-02-09,Central,1523,0.35,487.36,Tamil Nadu,9,2,2018,2,February,2018,32.0,533.05,2343.08
OD5194,Shah,Bakery,Cakes,Namakkal,2016-02-06,Central,1097,0.15,186.49,Tamil Nadu,6,2,2016,2,February,2016,17.0,164.55,1290.59
OD5196,Jackson,Bakery,Breads & Buns,Bodi,2015-05-11,Central,2143,0.28,535.75,Tamil Nadu,11,5,2015,5,May,2015,25.0,600.04,2976.39
OD5203,Krithika,Snacks,Noodles,Trichy,2017-05-09,Central,1076,0.3,258.24,Tamil Nadu,9,5,2017,5,May,2017,24.0,322.8,1537.14
OD5204,Rumaiza,Oil & Masala,Masalas,Vellore,2016-03-05,Central,2125,0.2,318.75,Tamil Nadu,5,3,2016,3,March,2016,15.0,425.0,2656.25
OD5205,Krithika,Snacks,Chocolates,Virudhunagar,2015-11-11,Central,616,0.21,178.64,Tamil Nadu,11,11,2015,11,November,2015,29.0,129.36,779.75
OD5207,Peer,Snacks,Cookies,Vellore,2018-08-03,Central,1969,0.22,295.35,Tamil Nadu,3,8,2018,8,August,2018,15.0,433.18,2524.36
OD5209,Adavan,Beverages,Health Drinks,Dindigul,2016-06-08,Central,1690,0.14,608.4,Tamil Nadu,8,6,2016,6,June,2016,36.0,236.6,1965.12
OD5211,Kumar,Food Grains,Dals & Pulses,Namakkal,2017-11-01,Central,985,0.32,216.7,Tamil Nadu,1,11,2017,11,November,2017,22.0,315.2,1448.53
OD5212,Adavan,Snacks,Cookies,Theni,2018-09-02,Central,2202,0.34,616.56,Tamil Nadu,2,9,2018,9,September,2018,28.0,748.68,3336.36
OD5214,Malik,Fruits & Veggies,Organic Fruits,Tenkasi,2016-04-02,Central,630,0.22,214.2,Tamil Nadu,2,4,2016,4,April,2016,34.0,138.6,807.69
OD5220,Hussain,Bakery,Cakes,Salem,2015-11-11,Central,2384,0.16,309.92,Tamil Nadu,11,11,2015,11,November,2015,13.0,381.44,2838.1
OD5223,Peer,Beverages,Soft Drinks,Ooty,2015-11-02,Central,573,0.33,257.85,Tamil Nadu,2,11,2015,11,November,2015,45.0,189.09,855.22
OD5224,Suresh,Snacks,Noodles,Tenkasi,2017-03-03,Central,1640,0.29,360.8,Tamil Nadu,3,3,2017,3,March,2017,22.0,475.6,2309.86
OD5227,Yusuf,Food Grains,Rice,Tirunelveli,2018-05-06,Central,2265,0.2,203.85,Tamil Nadu,6,5,2018,5,May,2018,9.0,453.0,2831.25
OD5228,Kumar,Fruits & Veggies,Fresh Vegetables,Madurai,2016-10-01,Central,871,0.19,270.01,Tamil Nadu,1,10,2016,10,October,2016,31.0,165.49,1075.31
OD5229,Harish,Oil & Masala,Spices,Dindigul,2016-12-12,Central,1168,0.23,256.96,Tamil Nadu,12,12,2016,12,December,2016,22.0,268.64,1516.88
OD5232,Vince,Snacks,Chocolates,Dharmapuri,2015-12-06,Central,1425,0.17,242.25,Tamil Nadu,6,12,2015,12,December,2015,17.0,242.25,1716.87
OD5233,Adavan,Snacks,Cookies,Kanyakumari,2018-04-04,Central,995,0.28,358.2,Tamil Nadu,4,4,2018,4,April,2018,36.0,278.6,1381.94
OD5235,Haseena,Snacks,Chocolates,Dindigul,2016-07-12,Central,768,0.18,238.08,Tamil Nadu,12,7,2016,7,July,2016,31.0,138.24,936.59
OD5237,Harish,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2018-07-03,Central,1003,0.26,270.81,Tamil Nadu,3,7,2018,7,July,2018,27.0,260.78,1355.41
OD5239,Amrish,Oil & Masala,Spices,Ooty,2017-11-05,Central,965,0.35,366.7,Tamil Nadu,5,11,2017,11,November,2017,38.0,337.75,1484.62
OD5242,Veronica,Fruits & Veggies,Organic Fruits,Coimbatore,2018-12-01,Central,856,0.11,171.2,Tamil Nadu,1,12,2018,12,December,2018,20.0,94.16,961.8
OD5247,Yusuf,Beverages,Health Drinks,Ramanadhapuram,2016-04-07,Central,2307,0.21,922.8,Tamil Nadu,7,4,2016,4,April,2016,40.0,484.47,2920.25
OD5249,Sundar,Snacks,Noodles,Kanyakumari,2016-05-12,Central,1448,0.23,289.6,Tamil Nadu,12,5,2016,5,May,2016,20.0,333.04,1880.52
OD5250,Jonas,Bakery,Cakes,Pudukottai,2015-09-02,Central,949,0.3,275.21,Tamil Nadu,2,9,2015,9,September,2015,29.0,284.7,1355.71
OD5251,Peer,Snacks,Cookies,Krishnagiri,2016-04-02,Central,1346,0.28,296.12,Tamil Nadu,2,4,2016,4,April,2016,22.0,376.88,1869.44
OD5252,Ridhesh,Beverages,Health Drinks,Viluppuram,2017-11-10,Central,588,0.19,47.04,Tamil Nadu,10,11,2017,11,November,2017,8.0,111.72,725.93
OD5253,Sheeba,Snacks,Cookies,Dharmapuri,2017-03-03,Central,1134,0.22,453.6,Tamil Nadu,3,3,2017,3,March,2017,40.0,249.48,1453.85
OD5255,Vidya,Food Grains,Atta & Flour,Viluppuram,2017-04-08,Central,1170,0.33,409.5,Tamil Nadu,8,4,2017,4,April,2017,35.0,386.1,1746.27
OD5259,Adavan,Oil & Masala,Spices,Tenkasi,2017-09-02,Central,1644,0.22,131.52,Tamil Nadu,2,9,2017,9,September,2017,8.0,361.68,2107.69
OD5261,Amy,Oil & Masala,Masalas,Bodi,2016-11-07,Central,1623,0.31,194.76,Tamil Nadu,7,11,2016,11,November,2016,12.0,503.13,2352.17
OD5262,Esther,Bakery,Biscuits,Virudhunagar,2017-03-03,Central,796,0.11,222.88,Tamil Nadu,3,3,2017,3,March,2017,28.0,87.56,894.38
OD5265,Vince,"Eggs, Meat & Fish",Chicken,Nagercoil,2016-08-08,East,695,0.14,83.4,Tamil Nadu,8,8,2016,8,August,2016,12.0,97.3,808.14
OD5266,Sabeela,Beverages,Soft Drinks,Trichy,2018-12-03,East,1136,0.26,136.32,Tamil Nadu,3,12,2018,12,December,2018,12.0,295.36,1535.14
OD5267,James,Fruits & Veggies,Fresh Fruits,Pudukottai,2016-11-01,East,1878,0.1,319.26,Tamil Nadu,1,11,2016,11,November,2016,17.0,187.8,2086.67
OD5273,Sudeep,Fruits & Veggies,Organic Vegetables,Ooty,2017-09-01,East,1098,0.18,417.24,Tamil Nadu,1,9,2017,9,September,2017,38.0,197.64,1339.02
OD5279,Malik,Oil & Masala,Masalas,Nagercoil,2015-08-06,East,1356,0.28,352.56,Tamil Nadu,6,8,2015,8,August,2015,26.0,379.68,1883.33
OD5280,Ridhesh,Beverages,Soft Drinks,Dindigul,2018-07-09,East,1985,0.23,873.4,Tamil Nadu,9,7,2018,7,July,2018,44.0,456.55,2577.92
OD5283,Sabeela,Beverages,Soft Drinks,Chennai,2017-02-04,East,2274,0.1,204.66,Tamil Nadu,4,2,2017,2,February,2017,9.0,227.4,2526.67
OD5285,Adavan,Snacks,Cookies,Virudhunagar,2015-07-02,East,1647,0.29,510.57,Tamil Nadu,2,7,2015,7,July,2015,31.0,477.63,2319.72
OD5287,Sheeba,Beverages,Health Drinks,Pudukottai,2018-12-11,East,2201,0.12,660.3,Tamil Nadu,11,12,2018,12,December,2018,30.0,264.12,2501.14
OD5292,Alan,"Eggs, Meat & Fish",Eggs,Tirunelveli,2018-10-12,East,639,0.31,217.26,Tamil Nadu,12,10,2018,10,October,2018,34.0,198.09,926.09
OD5293,Peer,Snacks,Chocolates,Namakkal,2015-09-01,East,770,0.13,192.5,Tamil Nadu,1,9,2015,9,September,2015,25.0,100.1,885.06
OD5294,Malik,Beverages,Soft Drinks,Viluppuram,2017-11-11,East,2495,0.13,249.5,Tamil Nadu,11,11,2017,11,November,2017,10.0,324.35,2867.82
OD5300,Akash,Oil & Masala,Spices,Dharmapuri,2016-07-09,East,1508,0.22,422.24,Tamil Nadu,9,7,2016,7,July,2016,28.0,331.76,1933.33
OD5303,Akash,"Eggs, Meat & Fish",Eggs,Chennai,2017-12-01,East,2361,0.28,755.52,Tamil Nadu,1,12,2017,12,December,2017,32.0,661.08,3279.17
OD5306,Vidya,Snacks,Noodles,Perambalur,2015-09-07,East,1775,0.3,461.5,Tamil Nadu,7,9,2015,9,September,2015,26.0,532.5,2535.71
OD5312,Arvind,"Eggs, Meat & Fish",Mutton,Theni,2018-09-04,East,1286,0.15,450.1,Tamil Nadu,4,9,2018,9,September,2018,35.0,192.9,1512.94
OD5313,Surya,Food Grains,Organic Staples,Chennai,2018-11-07,East,1011,0.21,384.18,Tamil Nadu,7,11,2018,11,November,2018,38.0,212.31,1279.75
OD5316,Surya,Beverages,Health Drinks,Tenkasi,2016-12-04,East,667,0.19,213.44,Tamil Nadu,4,12,2016,12,December,2016,32.0,126.73,823.46
OD5317,Ganesh,Bakery,Breads & Buns,Chennai,2015-11-03,East,632,0.22,246.48,Tamil Nadu,3,11,2015,11,November,2015,39.0,139.04,810.26
OD5318,Akash,Oil & Masala,Masalas,Ooty,2016-11-01,East,1783,0.12,338.77,Tamil Nadu,1,11,2016,11,November,2016,19.0,213.96,2026.14
OD5322,Amy,Fruits & Veggies,Fresh Fruits,Trichy,2017-05-07,East,2147,0.23,901.74,Tamil Nadu,7,5,2017,5,May,2017,42.0,493.81,2788.31
OD5323,Arutra,"Eggs, Meat & Fish",Chicken,Pudukottai,2018-11-05,East,1332,0.26,492.84,Tamil Nadu,5,11,2018,11,November,2018,37.0,346.32,1800.0
OD5324,Verma,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-05-07,East,773,0.19,85.03,Tamil Nadu,7,5,2017,5,May,2017,11.0,146.87,954.32
OD5325,Yadav,Oil & Masala,Masalas,Cumbum,2017-03-03,East,521,0.34,109.41,Tamil Nadu,3,3,2017,3,March,2017,21.0,177.14,789.39
OD5330,Sudeep,Bakery,Cakes,Krishnagiri,2017-09-01,East,1584,0.11,332.64,Tamil Nadu,1,9,2017,9,September,2017,21.0,174.24,1779.78
OD5332,Ganesh,Bakery,Breads & Buns,Dindigul,2016-11-01,East,522,0.29,67.86,Tamil Nadu,1,11,2016,11,November,2016,13.0,151.38,735.21
OD5334,Harish,Snacks,Chocolates,Bodi,2017-03-01,East,548,0.31,126.04,Tamil Nadu,1,3,2017,3,March,2017,23.0,169.88,794.2
OD5337,Jackson,Bakery,Breads & Buns,Dindigul,2017-11-10,East,1731,0.34,727.02,Tamil Nadu,10,11,2017,11,November,2017,42.0,588.54,2622.73
OD5340,Ram,Oil & Masala,Edible Oil & Ghee,Vellore,2016-12-06,East,1023,0.27,388.74,Tamil Nadu,6,12,2016,12,December,2016,38.0,276.21,1401.37
OD5342,Ram,Oil & Masala,Masalas,Coimbatore,2018-12-10,East,826,0.32,305.62,Tamil Nadu,10,12,2018,12,December,2018,37.0,264.32,1214.71
OD5343,Arutra,Beverages,Health Drinks,Krishnagiri,2017-03-10,East,885,0.25,371.7,Tamil Nadu,10,3,2017,3,March,2017,42.0,221.25,1180.0
OD5344,James,Food Grains,Dals & Pulses,Trichy,2016-12-10,East,633,0.11,158.25,Tamil Nadu,10,12,2016,12,December,2016,25.0,69.63,711.24
OD5345,Rumaiza,Fruits & Veggies,Fresh Fruits,Salem,2018-04-11,East,2450,0.32,588.0,Tamil Nadu,11,4,2018,4,April,2018,24.0,784.0,3602.94
OD5346,Hussain,Oil & Masala,Edible Oil & Ghee,Karur,2018-06-12,East,919,0.31,147.04,Tamil Nadu,12,6,2018,6,June,2018,16.0,284.89,1331.88
OD5348,Komal,Food Grains,Atta & Flour,Bodi,2015-11-05,East,558,0.35,122.76,Tamil Nadu,5,11,2015,11,November,2015,22.0,195.3,858.46
OD5350,Hafiz,Beverages,Soft Drinks,Theni,2016-09-12,East,999,0.25,319.68,Tamil Nadu,12,9,2016,9,September,2016,32.0,249.75,1332.0
OD5355,Sudeep,Food Grains,Organic Staples,Ramanadhapuram,2016-07-05,East,2476,0.26,643.76,Tamil Nadu,5,7,2016,7,July,2016,26.0,643.76,3345.95
OD5356,Ganesh,Beverages,Soft Drinks,Virudhunagar,2018-11-03,East,2162,0.2,237.82,Tamil Nadu,3,11,2018,11,November,2018,11.0,432.4,2702.5
OD5357,Sabeela,Food Grains,Organic Staples,Vellore,2016-05-03,East,2316,0.34,926.4,Tamil Nadu,3,5,2016,5,May,2016,40.0,787.44,3509.09
OD5359,Jackson,Bakery,Breads & Buns,Coimbatore,2016-10-05,East,1343,0.16,429.76,Tamil Nadu,5,10,2016,10,October,2016,32.0,214.88,1598.81
OD5360,James,Food Grains,Organic Staples,Theni,2018-09-10,East,881,0.17,44.05,Tamil Nadu,10,9,2018,9,September,2018,5.0,149.77,1061.45
OD5361,Vinne,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-09-04,East,1642,0.29,558.28,Tamil Nadu,4,9,2018,9,September,2018,34.0,476.18,2312.68
OD5363,Muneer,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2015-11-05,East,1398,0.3,195.72,Tamil Nadu,5,11,2015,11,November,2015,14.0,419.4,1997.14
OD5366,Anu,Beverages,Health Drinks,Madurai,2016-05-08,East,2138,0.25,192.42,Tamil Nadu,8,5,2016,5,May,2016,9.0,534.5,2850.67
OD5369,Sundar,Food Grains,Atta & Flour,Trichy,2018-09-10,East,1932,0.23,309.12,Tamil Nadu,10,9,2018,9,September,2018,16.0,444.36,2509.09
OD5370,Sabeela,Beverages,Soft Drinks,Salem,2018-09-08,East,1528,0.28,106.96,Tamil Nadu,8,9,2018,9,September,2018,7.0,427.84,2122.22
OD5377,Peer,Food Grains,Atta & Flour,Coimbatore,2018-03-10,East,775,0.2,124.0,Tamil Nadu,10,3,2018,3,March,2018,16.0,155.0,968.75
OD5378,Kumar,Snacks,Cookies,Salem,2017-04-05,East,2151,0.31,795.87,Tamil Nadu,5,4,2017,4,April,2017,37.0,666.81,3117.39
OD5381,Sudeep,"Eggs, Meat & Fish",Mutton,Chennai,2015-12-09,East,1045,0.29,459.8,Tamil Nadu,9,12,2015,12,December,2015,44.0,303.05,1471.83
OD5384,Jonas,Beverages,Health Drinks,Tirunelveli,2017-03-08,East,861,0.22,370.23,Tamil Nadu,8,3,2017,3,March,2017,43.0,189.42,1103.85
OD5388,Willams,Fruits & Veggies,Organic Fruits,Tenkasi,2018-11-07,East,1010,0.35,141.4,Tamil Nadu,7,11,2018,11,November,2018,14.0,353.5,1553.85
OD5391,Amrish,Fruits & Veggies,Fresh Vegetables,Dindigul,2015-11-02,East,1845,0.11,811.8,Tamil Nadu,2,11,2015,11,November,2015,44.0,202.95,2073.03
